tax_year,recipient_name,recipient_country,grant_amount,grant_purpose,foundation_status_raw,foundation_status_classified,is_potential_violation
2019,[Foreign Grant - middle east/north africa],middle east/north africa,4169806.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,2000000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,1680000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,1292810.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,1149147.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,850000.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,773875.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,725000.00,pub awareness,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,600100.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,546885.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,523500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,515660.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,515000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,500000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,470880.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,413028.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,409000.00,Educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,405750.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,400000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,384713.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,365170.00,womens,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,354500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,332564.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,307893.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,307754.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,300000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,279314.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,278930.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,268000.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,250000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,226132.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,222750.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,217915.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,207878.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,200231.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,200000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,195260.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,193500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,190000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,182508.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,182000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,175456.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,175000.00,aid for the,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,175000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,174800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,171158.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,170885.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,166118.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,165000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,162182.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,150250.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,150000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,148950.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,142701.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,137313.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,137275.00,humanitarian,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,135000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,128148.00,humanitarian,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,118440.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,118000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,110000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,108000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,104250.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,102814.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,101932.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,101750.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,101650.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,100750.00,SECURITY,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,100360.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,100000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,99800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,94500.00,pub awareness,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,93550.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,92314.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,85000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,84000.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,82500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,82000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,80876.00,SYNAGOGUE,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,79316.00,aid for the,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,78083.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,77747.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,77140.00,humanitarian,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,76822.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,76645.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,75000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,74574.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,73926.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,71425.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,70800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,69471.00,pub awareness,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,69469.00,community,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,69130.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,68585.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,68200.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,66084.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,65925.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,65000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,62400.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,60000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,59900.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,59610.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,59000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,58100.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,57508.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,56700.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,55000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,53000.00,COMMUNITY,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,52200.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,51800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,51083.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,51000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,50993.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,50517.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,50500.00,humanitarian,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,50000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,49528.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,46447.00,Aid for the,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,45344.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,43829.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,43800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,43600.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,43008.00,Synagogue,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,40655.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,40500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,40000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,39500.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,39300.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,37930.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,37750.00,social,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,37678.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,37169.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,37000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,36372.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,36220.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,35866.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,35585.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,35572.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,35124.00,SYNAGOGUE,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,35065.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,35000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,34235.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,33248.00,SYNAGOGUE,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,32990.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,31787.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,30000.00,,,,False
2019,[Foreign Grant - Middle East and North Africa],Middle East and North Africa,29212.00,HUMANITARIAN,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,28805.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,28740.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,28540.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,28000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27900.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27840.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27777.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27775.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27600.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27170.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,27100.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,26242.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,26000.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,25945.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,25000.00,aid for the,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,25000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,24770.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,24722.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,24650.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,24345.00,RELIGIOUS,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,23107.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,23000.00,food kitchen,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,22980.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,22262.00,Religious,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,22160.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,21800.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,21340.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20915.00,SYNAGOGUE,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20610.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20600.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20575.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20555.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20072.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20000.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,20000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,19904.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,19840.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,19757.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,19000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,18180.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,18000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,17675.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,17639.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,17601.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,17221.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,16972.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,16947.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,16740.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,16500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,16440.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,16000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,15737.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,15600.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,15430.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,15000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,14905.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,14600.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,14325.00,medical aid,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13990.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13812.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13710.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13704.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13700.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13650.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13625.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,13370.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,12685.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,12325.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,12280.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,12015.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,12000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,12000.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,11595.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,11500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,11485.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,11180.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,11000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,11000.00,COMMUNITY,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10967.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10762.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10584.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10299.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10100.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10065.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10000.00,community,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,10000.00,religious,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9985.00,MEDICAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9900.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9775.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9695.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9590.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9360.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9300.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9290.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9125.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,9100.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8779.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8720.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8527.00,womens,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8518.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8220.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8175.00,Synagogue,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8175.00,SYNAGOGUE,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8175.00,COMMUNITY,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8100.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8020.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,8000.00,RELIGIOUS,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7782.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7700.00,,,,False
2019,[Foreign Individual - Middle East and North Africa],Middle East and North Africa,7655.00,Free Loans - Short Term Aid,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7500.00,,,,False
2019,[Foreign Grant - Middle East and North Africa],Middle East and North Africa,7395.00,religious,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7270.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7200.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7090.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,7000.00,aid for the,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6955.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6925.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6875.00,RELIGIOUS,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6756.00,Religious,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6750.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6640.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6600.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6580.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6496.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6450.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6391.00,Religious,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6340.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6000.00,EDUCATIONAL,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,6000.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5960.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5900.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5817.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5750.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5700.00,educational,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5586.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5500.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5460.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5445.00,Humanitarian,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5400.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5350.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5295.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5250.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5200.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5180.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5140.00,,,,False
2019,[Foreign Grant - middle east/north africa],middle east/north africa,5022.00,,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,2200000.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,1963892.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,1400000.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,1292850.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,1005250.00,HUMANITARIAN,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,954118.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,928830.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,865000.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,810815.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,778887.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,721149.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,720129.00,PUB AWARENESS,,,False
2020,[Foreign Grant - Middle East and North Africa],Middle East and North Africa,623200.00,FOOD,,,False
2020,[Foreign Grant - Middle East and North Africa],Middle East and North Africa,605681.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,590990.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,550000.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,507431.00,RELIGIOUS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,493397.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,468033.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,458400.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,450000.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,440553.00,EDUCATIONAL,,,False
2020,[Foreign Grant - Middle East and North Africa],Middle East and North Africa,435700.00,SYNAGOGUE,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,408972.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,400000.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,400000.00,SYNAGOGUE,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,357830.00,HUMANITARIAN,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,350000.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,347411.00,REFUGEE,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,321805.00,WOMENS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,321041.00,SYNAGOGUE,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,314500.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,310000.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,300000.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,295543.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,294930.00,AID FOR,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,294600.00,HUMANITARIAN,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,281037.00,HUMANITARIAN,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,236550.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,233290.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,228875.00,COMMUNITY,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,228566.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,223100.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,220000.00,EDUCATIONAL,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,214275.00,PUB AWARENESS,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,210000.00,HUMANITARIAN,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,200000.00,HUMANITARIAN,,,False
2020,[Foreign Grant - middle east/north africa],middle east/north africa,197000.00,MEDICAL,,,False
